Name,Team,Season,Age,OPS,HR,R,RBI,SB,CS,PA,AB,AVG,BABIP,BB,1B,2B,3B,GDP,HBP,ISO,SO,OBP,SLG,SF,WAR,wOBA,wRAA,wRC,wRC+,wSB,K%,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"Bryce Johnson","SFG",2023,27,0.484980619,1,7,3,3,0,48,43,0.162790697,0.214285714,4,5,1,0,0,0,0.093023256,15,0.229166666,0.255813953,1,-0.0856057179844072,0.217586487531662,-4.0178448593015945,1.8306757772569382,33.38170980521261,0.5306538962759078,0.3125,0.06896552,0.24137931,"Bryce Johnson",20002,669369
"Whit Merrifield","TOR",2023,34,0.699651662,11,66,67,26,10,592,547,0.272394881,0.31292517,36,111,27,0,15,3,0.109689214,101,0.317567567,0.382084095,6,1.2983753633572164,0.30411335926944927,-7.0117120609177785,65.12004245663746,92.88806140627705,-0.16113865189254284,0.170608108,0.02433628,0.24115044,"Whit Merrifield",11281,593160
"Cody Thomas","OAK",2023,28,0.685300206,1,1,2,0,0,46,42,0.238095238,0.375,4,6,3,0,1,0,0.142857142,17,0.304347826,0.38095238,0,0.07878142870300127,0.30030896611835645,-0.6901690709434244,4.914663205758503,92.85934662307469,-0.07705123629420996,0.369565217,0.04,0.24,"Cody Thomas",19828,642137
"Tyler Wade","OAK",2023,28,0.622816399,0,8,2,4,0,55,51,0.25490196,0.342105263,4,11,1,1,0,0,0.05882353,13,0.309090909,0.31372549,0,0.23966386519199945,0.2782570708881725,-1.8324835663423176,4.868946329714334,77.57469467240537,0.684423157479614,0.236363636,0,0.23684211,"Tyler Wade",15730,642180
"Nicky Lopez","- - -",2023,28,0.632248061,1,32,25,6,2,262,225,0.231111111,0.275675675,26,40,8,3,3,6,0.075555555,40,0.325581395,0.306666666,1,1.1077003330422384,0.28841763226560846,-6.5457579182820425,25.377417222933282,76.40624324315225,-0.198924969881773,0.152671755,0.01052632,0.23684211,"Nicky Lopez",19339,670032
"Sal Frelick","MIL",2023,23,0.691592514,3,29,24,7,0,223,191,0.246073298,0.285714285,28,34,9,1,2,1,0.104712042,37,0.340807174,0.35078534,3,1.1216972735550592,0.30938356473306905,-1.665180387089414,25.506071736922102,92.56924045883167,0.9145772322081029,0.165919282,0.02547771,0.23566879,"Sal Frelick",29622,686217
"Tucker Barnhart","CHC",2023,32,0.541433578,1,6,9,1,0,123,109,0.201834862,0.313432835,12,18,3,0,4,1,0.055045871,42,0.284552845,0.256880733,1,0.2139421757793089,0.24957622793631826,-7.027908110914467,7.958926020266773,55.40879259729138,-0.03885882953181863,0.341463414,0.01470588,0.23529412,"Tucker Barnhart",10200,571466
"Carter Kieboom","WSN",2023,25,0.633773537,4,12,11,0,0,94,87,0.206896551,0.25,6,12,2,0,2,1,0.16091954,27,0.265957446,0.367816091,0,-0.06396642789290505,0.2765507095671715,-3.265092303317857,8.188260609942603,71.29847626485876,-0.14639734895899892,0.287234042,0.05,0.23333333,"Carter Kieboom",19958,666198
"Jake McCarthy","ARI",2023,25,0.644268774,2,37,16,26,4,312,276,0.242753623,0.305164319,26,53,7,5,4,5,0.083333333,62,0.318181818,0.326086956,1,0.13343168000259475,0.2891453932245056,-7.573824245989761,30.441559891640704,77.73241933156535,2.864457519724965,0.198717948,0.02283105,0.23287671,"Jake McCarthy",21622,664983
"Vidal Bruján","TBR",2023,25,0.438332276,0,14,6,3,2,84,76,0.171052631,0.236363636,5,11,2,0,1,2,0.02631579,21,0.240963855,0.197368421,0,-0.6774055161934106,0.20634877609919353,-7.815198376694807,2.419712737282625,27.812990174728718,-0.38284830283373594,0.25,0.01785714,0.23214286,"Vidal Brujan",20536,660644
"Myles Straw","CLE",2023,28,0.597318046,1,52,29,20,6,518,462,0.238095238,0.294594594,42,88,18,3,10,2,0.058441558,97,0.30078125,0.296536796,6,0.16448090907052437,0.2684405096806586,-21.481763259277013,41.633521943583816,68.0582929435455,0.45045548118650913,0.187258687,0.00530504,0.23076923,"Myles Straw",17620,664702
"Bubba Thompson","TEX",2023,25,0.520307002,0,10,4,4,2,60,53,0.16981132,0.236842105,4,4,4,1,0,1,0.113207547,16,0.237288135,0.283018867,1,-0.41073612451890257,0.2302318134550321,-4.392185747536545,2.918465048161621,40.35563912246965,-0.11350218718871474,0.266666666,0.02564103,0.23076923,"Bubba Thompson",22261,669352
"José Caballero","SEA",2023,26,0.663203462,4,37,26,26,3,280,231,0.22077922,0.284848484,28,37,9,1,0,17,0.0995671,66,0.342857142,0.32034632,4,1.863988158722908,0.30450114331075123,-3.2261744634879554,30.89019591643682,98.16140431087715,3.3019458102062345,0.235714285,0.03550296,0.23076923,"Jose Caballero",23401,676609
"Jason Delay","PIT",2023,28,0.666224307,1,20,18,0,0,187,167,0.251497005,0.333333333,14,29,11,1,5,3,0.095808384,44,0.318918918,0.347305389,1,1.0756404632185872,0.29604624767561216,-3.467706328760749,19.31715531783187,81.40147264196716,-0.3544356869533658,0.235294117,0.03174603,0.23015873,"Jason Delay",19806,641511
"Adam Frazier","BAL",2023,31,0.695631067,13,59,60,11,4,455,412,0.240291262,0.258258258,32,63,21,2,4,4,0.155339805,68,0.3,0.395631067,2,0.43106078780795043,0.3024059746000502,-6.034255311570335,49.404846555807424,92.97407895874062,-0.2511193794198334,0.149450549,0.03133903,0.22792023,"Adam Frazier",15223,624428
"Sandy León","TEX",2023,34,0.381168462,0,4,4,0,0,44,41,0.146341463,0.285714285,1,4,2,0,2,1,0.048780488,20,0.186046511,0.195121951,0,-0.4027398591401116,0.17301343762597374,-5.311822500757701,0.04932141608762003,0.6963286368714867,-0.046230741776525974,0.454545454,0.04545455,0.22727273,"Sandy Leon",5273,506702
"Jonathan Davis","MIA",2023,31,0.68470847,2,22,10,1,2,104,90,0.244444444,0.327868852,7,15,4,1,1,2,0.133333333,29,0.306930693,0.377777777,2,0.06083605690787489,0.29815328652315803,-1.7465737092303528,10.925221003313135,82.77855696705582,-0.8290790505707264,0.278846153,0.04545455,0.22727273,"Jonathan Davis",15104,641505
"Alan Trejo","COL",2023,27,0.630605788,4,24,26,5,1,227,207,0.231884057,0.285714285,16,33,11,0,3,1,0.111111112,51,0.287610619,0.342995169,2,-0.137179705536006,0.27735362406325553,-7.7334814138345225,19.925147429890206,58.295045523358105,0.19266579020768404,0.224669603,0.04402516,0.22641509,"Alan Trejo",20056,676701
"Curtis Mead","TBR",2023,22,0.675484546,1,12,5,0,0,92,83,0.253012048,0.327868852,7,16,3,1,3,2,0.096385542,21,0.326086956,0.34939759,0,0.31736018268298105,0.3016104328891505,-1.280897682239454,9.9287668711644,93.84093258421478,-0.1926280907355249,0.228260869,0.03225806,0.22580645,"Curtis Mead",23986,678554
"Wade Meckler","SFG",2023,23,0.578125,0,6,4,0,0,64,56,0.232142857,0.419354838,6,12,1,0,0,2,0.017857143,25,0.328125,0.25,0,-0.14424331998657625,0.2728378940373659,-2.4203863092652207,5.377641206146157,70.42137836368241,-0.15410247258841991,0.390625,0,0.22580645,"Wade Meckler",31490,685133
"Samad Taylor","KCR",2023,24,0.54607843,0,11,4,8,0,69,60,0.2,0.307692307,7,9,2,1,1,0,0.066666666,22,0.279411764,0.266666666,1,-0.08937799956049106,0.24809613736236796,-4.027301390980362,4.3799470240725284,48.27571780850906,1.476718045771122,0.318840579,0.1,0.225,"Samad Taylor",22274,669392
"Manny Piña","OAK",2023,36,0.75,1,1,1,0,0,12,12,0.25,0.25,0,2,0,0,1,0,0.25,3,0.25,0.5,0,-0.031303850186377574,0.31409738461176556,-0.042627912051269576,1.4195022470883636,102.41640171616531,-0.015410247258841991,0.25,0,0.22222222,"Manny Pina",2829,444489
"Hanser Alberto","CHW",2023,30,0.651607538,3,11,16,0,0,90,82,0.219512195,0.223880597,4,10,5,0,1,1,0.170731707,13,0.261363636,0.390243902,1,-0.2715903746237351,0.27915999361059884,-2.931120113180899,8.03485608036635,73.74303093154384,-0.11557685444131494,0.144444444,0.04166667,0.22222222,"Hanser Alberto",11902,593643
"Andrew Velazquez","LAA",2023,28,0.54768688,2,12,3,13,3,94,81,0.172839506,0.244897959,10,9,3,0,1,0,0.111111111,30,0.263736263,0.283950617,0,-0.16468200057774157,0.24880587530660106,-5.431061121035847,6.022291792224614,51.44994730482634,1.187368560116738,0.319148936,0.03703704,0.22222222,"Andrew Velazquez",14196,623205
"Tim Locastro","NYM",2023,30,0.73131868,2,13,3,6,0,67,56,0.232142857,0.34375,3,8,3,0,0,6,0.160714285,22,0.338461538,0.392857142,0,0.44652752829997483,0.32682320429728584,0.47010750361539555,8.63366755881168,108.16727934804287,1.0690129161812365,0.328358208,0.08333333,0.22222222,"Tim Locastro",15124,641796
"Forrest Wall","ATL",2023,27,1.379487179,1,6,2,5,1,15,13,0.461538461,0.625,2,3,2,0,0,0,0.384615385,4,0.533333333,0.846153846,0,0.368993488384109,0.5687356948852539,3.1188906672189765,4.946553366143517,265.6095655344015,0.5393963535316288,0.266666666,0,0.22222222,"Forrest Wall",16496,657088
"Derek Hill","WSN",2023,27,0.411489361,0,3,1,1,0,50,47,0.170212765,0.222222222,3,7,1,0,0,0,0.021276596,11,0.22,0.191489361,0,-0.17065015600532105,0.19018450140953064,-5.32312928167125,0.7690797147438887,13.399937075986207,0.12294876668602228,0.22,0,0.22222222,"Derek Hill",16947,656537
"Chadwick Tromp","ATL",2023,28,0.3125,0,1,1,0,0,16,16,0.125,0.222222222,0,1,1,0,0,0,0.0625,7,0.125,0.1875,0,-0.13619419484936468,0.1328936666250229,-2.4646864962241892,-0.515179617371345,-26.572032936645602,-0.007705123629420996,0.4375,0,0.22222222,"Chadwick Tromp",16953,644433
"Buddy Kennedy","ARI",2023,24,0.51867816,0,1,1,0,0,29,24,0.166666666,0.222222222,4,3,1,0,0,1,0.041666667,6,0.310344827,0.208333333,0,-0.013702649275980174,0.2552064759977933,-1.5213839517843073,2.012097266136473,54.98030631194495,-0.061640989035367966,0.206896551,0,0.22222222,"Buddy Kennedy",22505,671083
"Michael Stefanic","LAA",2023,27,0.735120399,0,5,6,0,1,71,62,0.29032258,0.333333333,8,15,2,1,0,1,0.064516129,8,0.38028169,0.354838709,0,0.22222015583684213,0.332220605561431,0.8164359743746215,9.467372749284118,109.26652525404985,-0.6070010103285313,0.112676056,0,0.22222222,"Michael Stefanic",25353,683021
"Kyle Stowers","BAL",2023,25,0.218181817,0,1,0,0,0,33,30,0.066666666,0.111111111,3,2,0,0,1,0,0,12,0.151515151,0.066666666,0,-0.38730360352548127,0.11675094655065825,-5.5258339791687865,-1.5049760415347957,-35.7074904486174,-0.03852561814710498,0.363636363,0,0.22222222,"Kyle Stowers",26151,669065
"Pete Crow-Armstrong","CHC",2023,21,0.176470588,0,3,1,2,2,19,14,0,0,3,0,0,0,0,0,0,7,0.176470588,0,0,-0.20548719015795003,0.12280639129526474,-3.0859883190304536,-0.7709489003927009,-29.575699732532605,-0.46727145137265325,0.368421052,0.11111111,0.22222222,"Pete Crow-Armstrong",27769,691718
"Jason Vosler","CIN",2023,29,0.570967741,3,6,10,0,0,65,62,0.161290322,0.205882352,3,4,2,1,0,0,0.209677419,25,0.2,0.370967741,0,-0.30720010165918105,0.24133126827386708,-4.159021354349618,3.7608503409900615,40.81263311432641,-0.05393586540594697,0.384615384,0.08108108,0.21621622,"Jason Vosler",16686,613564
"Drew Millas","WSN",2023,25,0.839285714,1,1,6,0,0,33,28,0.285714285,0.318181818,4,5,2,0,2,0,0.178571429,5,0.375,0.464285714,0,0.2858244786204872,0.36524730548262596,1.2846218594229735,5.305479797056965,130.7592705277849,-0.06934611266478896,0.151515151,0.08333333,0.20833333,"Drew Millas",25643,686452
"Henry Ramos","CIN",2023,31,0.659648019,0,9,5,2,1,86,74,0.243243243,0.339622641,11,14,3,1,2,1,0.067567567,21,0.348837209,0.31081081,0,-0.030709862058867915,0.30275113638057266,-1.1158879283750325,9.362711545459005,81.98754071314826,-0.22241125162690878,0.244186046,0.03773585,0.20754717,"Henry Ramos",11481,592656
"Mike Brosseau","MIL",2023,29,0.653670529,4,4,8,0,0,78,73,0.205479452,0.224489795,4,9,2,0,2,1,0.191780821,20,0.256410256,0.397260273,0,-0.4225001463697878,0.28149169301375365,-2.3892580469381457,7.11458798746947,73.87097105184117,-0.10787173081189394,0.256410256,0.0754717,0.20754717,"Mike Brosseau",19683,670712
"Andrew Stevenson","MIN",2023,29,0.466216216,0,4,1,4,1,40,37,0.189189189,0.24137931,2,6,1,0,0,1,0.027027027,8,0.25,0.216216216,0,0.00007250224141469933,0.2164197728037834,-3.386962542467724,1.4868046546643865,31.437231619735247,0.3085758560337126,0.2,0,0.20689655,"Andrew Stevenson",17932,664057
"Cam Gallagher","CLE",2023,30,0.322194583,0,6,7,0,0,149,143,0.125874125,0.183673469,4,12,6,0,3,1,0.041958042,46,0.154362416,0.167832167,1,-0.6887877841922728,0.1447156127667267,-21.48948350852404,-3.334700699206926,-17.69814509600311,-0.13098710170015693,0.308724832,0.02040816,0.20408163,"Cam Gallagher",12981,595956
"Zach Remillard","CHW",2023,29,0.614599685,1,16,18,4,3,160,147,0.25170068,0.367346938,8,29,7,0,3,1,0.068027211,48,0.294871794,0.319727891,0,0.06893824074334981,0.2703310343527025,-6.38407926300933,13.110989525519113,67.62348574347887,-0.75132369203493,0.3,0.00970874,0.2038835,"Zach Remillard",19788,621545
"Tony Kemp","OAK",2023,31,0.607019227,5,42,27,15,4,419,359,0.208913649,0.220820189,44,54,13,3,9,6,0.09470752,40,0.303398058,0.303621169,3,-0.030138589183221598,0.27555510951477347,-14.900425729370111,36.152285660588745,75.70190601884653,0.5103550143539906,0.095465393,0.01215805,0.2006079,"Tony Kemp",14894,643393
"Josh Lester","BAL",2023,28,0.399209485,0,0,4,0,0,23,22,0.181818181,0.266666666,1,4,0,0,1,0,0,7,0.217391304,0.181818181,0,-0.18104944937455747,0.1837412196656932,-2.5717165454924906,0.2306995928584729,10.724936241043025,-0.03852561814710498,0.304347826,0,0.2,"Josh Lester",17737,623507
"Blake Rutherford","WSN",2023,26,0.365873015,0,4,2,0,0,36,35,0.171428571,0.24,1,6,0,0,1,0,0,10,0.194444444,0.171428571,0,-0.3311651558159678,0.16642001767953238,-4.543167829830509,-0.1567773524116094,-2.5313967395866523,-0.05393586540594697,0.277777777,0,0.2,"Blake Rutherford",19957,666164
"David Fletcher","LAA",2023,29,0.627926029,2,7,12,0,0,97,89,0.247191011,0.256410256,7,19,1,0,2,0,0.078651685,9,0.302083333,0.325842696,0,-0.059689226147427166,0.27574275041881363,-3.434385739773932,8.384499713271435,70.12048588807083,-0.1926280907355249,0.092783505,0,0.19753086,"David Fletcher",17992,664058
"Tomás Nido","NYM",2023,29,0.277542372,0,5,1,0,0,61,56,0.125,0.179487179,2,7,0,0,2,0,0,18,0.152542372,0.125,1,-0.5875141749568034,0.12829762394145383,-9.629456467672203,-2.196961492045734,-24.921128021256468,-0.06934611266478896,0.295081967,0,0.19512195,"Tomas Nido",13755,621512
"Jose Herrera","ARI",2023,26,0.553077915,0,15,7,1,0,120,101,0.207920792,0.291666666,13,16,5,0,2,0,0.04950495,30,0.295652173,0.257425742,1,-0.5226771887191948,0.25553156552107437,-6.262983255478675,8.358318335917657,55.19824118375529,-0.023448582272976637,0.25,0,0.19480519,"Jose Herrera",17040,645444
"Esteury Ruiz","OAK",2023,24,0.653853556,5,47,47,67,13,497,449,0.25389755,0.315028901,20,84,24,1,7,16,0.091314031,99,0.308641975,0.345211581,1,1.2315842465917632,0.28950706499139056,-11.915429641558402,48.64112778280807,85.37231217964835,6.996075925882906,0.199195171,0.02486188,0.19337017,"Esteury Ruiz",21780,665923
"Coco Montes","COL",2023,26,0.559691912,1,3,3,0,0,41,38,0.184210526,0.24,2,4,2,0,0,1,0.131578947,12,0.243902439,0.315789473,0,-0.35949661697413937,0.24730674958810572,-2.4199133676256452,2.575698009434768,38.15209637214326,-0.05393586540594697,0.292682926,0.03846154,0.19230769,"Coco Montes",21547,663796
"Geraldo Perdomo","ARI",2023,23,0.712152711,6,71,47,16,4,495,407,0.245700245,0.294670846,64,70,20,4,2,6,0.113022113,86,0.353430353,0.358722358,4,2.2926224947909963,0.3190640396128098,0.28339018745844613,60.59625925196832,97.7894064025903,0.44067569030448794,0.173737373,0.00884956,0.19174041,"Geraldo Perdomo",22799,672695
"Ernie Clement","TOR",2023,27,0.884615384,1,7,10,1,0,52,50,0.38,0.391304347,1,16,1,1,0,0,0.12,4,0.384615384,0.5,1,0.5836212642723603,0.3775616872769136,2.556064672120858,8.891962028392602,143.79670749924705,0.06901290128007531,0.076923076,0.0212766,0.19148936,"Ernie Clement",20352,676391
"Yonathan Daza","COL",2023,29,0.655148819,0,8,7,1,0,80,74,0.27027027,0.322580645,3,14,6,0,5,1,0.081081081,13,0.303797468,0.351351351,1,-0.3823805422887454,0.28647843040997467,-2.1192002768580216,7.628334117406199,64.41217129657814,0.061307777650654316,0.1625,0.01587302,0.19047619,"Yonathan Daza",15794,602074
"Steven Kwan","CLE",2023,25,0.71021279,5,93,54,21,3,718,638,0.268025078,0.294326241,70,123,36,7,9,3,0.101880878,75,0.340306834,0.369905956,6,3.243702394412571,0.31304805753947973,-3.1762864646636757,84.30783472385771,98.9767621398649,1.4389719488099217,0.104456824,0.01052632,0.1877193,"Steven Kwan",24610,680757
"Conner Capel","OAK",2023,26,0.700860146,0,6,3,5,3,86,73,0.260273972,0.395833333,12,14,5,0,1,1,0.068493151,25,0.372093023,0.328767123,0,0.02718773224144333,0.3215251114479331,0.22501364273768767,10.703613116571725,107.5647219984089,-0.4742724527604878,0.290697674,0,0.1875,"Conner Capel",19983,668843
"Jonny DeLuca","LAD",2023,24,0.739682539,2,5,6,1,0,45,42,0.261904761,0.28125,3,8,1,0,0,0,0.166666667,8,0.311111111,0.428571428,0,0.2506147237360802,0.31999896499845715,0.06070345044438818,5.543691547218012,101.76733818465269,0.11524364305660129,0.177777777,0.05882353,0.17647059,"Jonny DeLuca",26365,676356
"Cole Tucker","COL",2023,26,1.1,0,2,2,0,0,10,8,0.5,0.666666666,1,4,0,0,0,1,0,2,0.6,0.5,0,0.058612111399663824,0.49520530700683596,1.4685869529489897,2.6870287522320173,204.33936622860642,-0.046230741776525974,0.2,0,0.16666667,"Cole Tucker",17326,657061
"Luke Williams","- - -",2023,26,0.105263156,0,1,0,4,0,19,19,0.052631578,0.083333333,0,1,0,0,0,0,0,7,0.052631578,0.052631578,0,-0.44817252460533885,0.046449278530321624,-4.2908725233678915,-1.9758331047301383,-75.57424606314254,0.792294888291508,0.368421052,0,0.16666667,"Luke Williams",19931,663897
"Garrett Stubbs","PHI",2023,30,0.557379388,1,15,12,2,0,125,113,0.203539823,0.26506024,9,17,4,1,0,2,0.079646017,29,0.274193548,0.28318584,0,-0.2965236616889115,0.25214729241786465,-6.875272825611473,8.355249665426372,53.980342241160216,0.1842565443366766,0.232,0,0.16470588,"Garrett Stubbs",18067,596117
"Brayan Rocchio","CLE",2023,22,0.600057421,0,9,8,0,0,86,81,0.24691358,0.363636363,4,14,6,0,4,0,0.074074074,27,0.279069767,0.320987654,1,-0.37768600514914175,0.26281039382136145,-3.9685924971674984,6.510006976666539,64.15593623211366,-0.13869222532957792,0.313953488,0,0.16363636,"Brayan Rocchio",23690,677587
"Matt Beaty","- - -",2023,30,0.642304189,0,8,4,0,0,72,61,0.229508196,0.29787234,6,10,4,0,1,5,0.065573771,14,0.347222222,0.295081967,0,-0.21933279591163202,0.300081316795614,-1.0938772323894819,7.678903722448317,84.8068787793398,-0.1618075962178409,0.194444444,0,0.14893617,"Matt Beaty",17710,607461
"Juniel Querecuto","STL",2023,30,0.292857142,0,2,0,0,0,21,20,0.1,0.142857142,1,1,1,0,0,0,0.05,6,0.142857142,0.15,0,-0.08937721337518492,0.13439055000032699,-3.2087944770079275,-0.6500666985135694,-22.89343199921361,-0.015410247258841991,0.285714285,0.07142857,0.14285714,"Juniel Querecuto",12140,578570
"Greg Allen","NYY",2023,30,0.811594202,1,6,1,3,1,28,23,0.217391304,0.333333333,2,2,1,1,0,2,0.260869565,10,0.333333333,0.478260869,0,0.14449475056674566,0.34909676180945504,0.7144152145324355,4.126052252524913,122.7199612614239,0.13169122394174337,0.357142857,0,0.14285714,"Greg Allen",16623,656185
"Irving Lopez","STL",2023,28,0,0,0,1,0,0,12,11,0,0,0,0,0,0,0,0,0,5,0,0,1,-0.2816074120882754,0,-3.1729410059509267,-1.7108108468112933,-100,0,0.416666666,0,0.14285714,"Irving Lopez",20463,676761
"Cal Stevenson","SFG",2023,26,0.25,0,1,0,0,0,12,9,0,0,3,0,0,0,0,0,0,2,0.25,0,0,-0.07339471008159791,0.17397572100162506,-1.4390886908634843,0.02304146827614889,4.145742071312187,-0.023115370888262987,0.166666666,0,0.14285714,"Cal Stevenson",22411,670276
"Livan Soto","LAA",2023,23,0.638888888,0,2,0,0,0,12,9,0.222222222,0.285714285,3,2,0,0,0,0,0,2,0.416666666,0.222222222,0,-0.10401803600108388,0.3210651030143102,0.02681278124533426,1.4889429403849674,101.53440191554601,-0.03852561814710498,0.166666666,0,0.14285714,"Livan Soto",22471,670869
"Vinny Capra","PIT",2023,26,0.472222222,0,3,1,0,0,21,18,0.166666666,0.23076923,2,2,1,0,0,0,0.055555556,5,0.25,0.222222222,0,-0.015190274116628323,0.22003203630447388,-1.7151552796998837,0.8435724987944745,30.442748276646913,-0.030820494517683983,0.238095238,0,0.14285714,"Vinny Capra",25040,681962
"Xavier Edwards","MIA",2023,23,0.662601625,0,12,3,5,0,84,78,0.294871794,0.359375,3,20,3,0,1,1,0.038461539,14,0.329268292,0.333333333,0,0.10486923159966949,0.2950698369886817,-1.62580303151493,8.609108082462502,80.71146119525895,0.8150770477950573,0.166666666,0.01515152,0.13636364,"Xavier Edwards",22266,669364
