Name,Team,Season,Age,OPS,HR,R,RBI,SB,CS,PA,AB,AVG,BABIP,BB,H,1B,2B,3B,GDP,HBP,ISO,SO,OBP,SLG,SF,WAR,wOBA,wRAA,wRC,wRC+,wSB,K%,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"José Fermín","STL",2024,25,0.437689427,0,7,4,2,1,79,71,0.154929577,0.183333333,7,11,9,1,1,3,1,0.042253521,11,0.240506329,0.197183098,0,-0.7330177759571337,0.20663110892983932,-6.583989945538654,2.6572777132314305,30.211283355308865,-0.1391775831580162,0.139240506,0,0.25,"Jose Fermin",21746,665877
"Samad Taylor","SEA",2024,25,0.8,0,2,0,0,0,5,5,0.4,0.5,0,2,2,0,0,0,0,0,1,0.4,0.4,0,0.03950892975025596,0.3526842832565308,0.17105388393771215,0.7559442420877174,138.25545712682901,-0.015784844756126404,0.2,0,0.25,"Samad Taylor",22274,669392
"Cal Stevenson","PHI",2024,27,0.708333333,0,2,6,0,0,27,24,0.25,0.3,3,6,3,3,0,1,0,0.125,4,0.333333333,0.375,0,0.09967778961039238,0.31392084227667916,0.08131365233355216,3.239721586343581,100.36727653216525,-0.04735453426837921,0.148148148,0.1,0.25,"Cal Stevenson",22411,670276
"Jorge Barrosa","ARI",2024,23,0.470588235,0,3,1,1,0,18,17,0.176470588,0.2,0,3,1,2,0,0,0,0.117647059,2,0.176470588,0.294117647,0,-0.009485571732427983,0.19944723564035752,-1.6042258849157376,0.5013794044242815,22.273480736315115,0.19210758060216904,0.111111111,0.0625,0.25,"Jorge Barrosa",23968,678489
"Levi Jordan","CIN",2024,28,0.29090909,0,1,1,0,0,11,10,0.1,0.125,0,1,0,1,0,0,0,0.1,3,0.09090909,0.2,1,-0.18815584984920994,0.11404055898839777,-1.7365052687288713,-0.44974648079885965,-40.05083592663137,0,0.272727272,0,0.25,"Levi Jordan",25138,682119
"Austin Shenton","TBR",2024,26,0.744761904,1,3,3,0,0,50,42,0.214285714,0.296296296,8,9,3,5,0,1,0,0.19047619,14,0.34,0.404761904,0,0.26480768169912794,0.3296003949642181,0.7815734188104538,6.630477000310507,119.68847935049243,-0.08681664615869522,0.28,0.03571429,0.25,"Austin Shenton",25425,668853
"Jake Fraley","CIN",2024,29,0.715557216,5,44,26,20,5,382,350,0.277142857,0.330935251,26,97,71,19,2,6,3,0.108571428,70,0.329842931,0.385714285,3,0.8812967877722897,0.31398372625181187,1.1697716983300794,45.85539506099049,94.52462097581216,1.1857257783412933,0.183246073,0.03180212,0.24734982,"Jake Fraley",19260,641584
"Luke Maile","CIN",2024,33,0.519825707,2,8,8,2,0,154,135,0.177777777,0.268292682,13,24,18,4,0,4,4,0.074074074,52,0.267973856,0.251851851,1,-0.7141322968885946,0.2407010914453494,-8.61168983674384,9.402933194276324,45.20038450864698,0.12376522272825241,0.337662337,0.03529412,0.24705882,"Luke Maile",13355,571912
"Ernie Clement","TOR",2024,28,0.692278545,12,48,51,12,3,452,434,0.262672811,0.266318537,11,114,78,21,3,11,3,0.14516129,41,0.284444444,0.407834101,2,2.162006095785932,0.2974025495599267,-4.648053198361417,48.226035178399066,94.33771306636119,0.46677037328481674,0.090707964,0.03778338,0.24685139,"Ernie Clement",20352,676391
"Travis Jankowski","TEX",2024,33,0.507805746,1,19,12,11,1,207,190,0.2,0.255172413,12,38,32,5,0,3,5,0.042105263,44,0.265700483,0.242105263,0,-0.29154560279669706,0.2338507886670062,-12.716755523035971,11.49770530437425,48.30349051536687,1.4082649275660515,0.212560386,0.00684932,0.24657534,"Travis Jankowski",13768,608671
"Alan Trejo","COL",2024,28,0.324675323,0,4,1,0,0,67,63,0.142857142,0.1875,2,9,9,0,0,2,1,0,15,0.181818181,0.142857142,0,-0.6717407562337989,0.15202802780902747,-8.528396807896288,-0.6908660086862161,-21.11319811166627,-0.09470906853675842,0.223880597,0.02040816,0.24489796,"Alan Trejo",20056,676701
"Brooks Lee","MIN",2024,23,0.584632305,3,9,27,3,0,185,172,0.220930232,0.243055555,11,38,28,6,1,6,0,0.098837209,27,0.264864864,0.319767441,2,-0.26946693772007657,0.25221581700069656,-8.63067861469292,13.010264636857277,61.880365784555714,0.30798038095235825,0.145945945,0.04081633,0.24489796,"Brooks Lee",31595,686797
"Jake McCarthy","ARI",2024,26,0.749432079,8,66,56,25,6,495,442,0.285067873,0.328690807,31,126,98,13,7,4,14,0.115384615,78,0.348979591,0.400452488,3,2.958248368647414,0.3292398854998723,7.59394774279683,65.49809319964736,109.63283087810511,1.4492376446723938,0.157575757,0.02688172,0.24462366,"Jake McCarthy",21622,664983
"Austin Hedges","CLE",2024,31,0.422494171,2,12,15,2,0,146,132,0.151515151,0.219512195,6,20,15,3,0,2,3,0.068181818,50,0.202797202,0.219696969,2,0.41056664414815086,0.1914935778904628,-13.946685729546036,3.13211272843412,19.734486824238946,0.21058186888694763,0.342465753,0.01149425,0.24137931,"Austin Hedges",12976,595978
"Santiago Espinal","CIN",2024,29,0.650315939,9,32,45,11,1,391,357,0.246498599,0.265100671,24,88,67,12,0,7,2,0.109243697,54,0.294573643,0.355742296,4,-0.04080776515574268,0.28462399411077943,-8.042188586782848,37.696237420547575,74.76350874831883,1.0688907653093338,0.138107416,0.0192926,0.24115756,"Santiago Espinal",19997,669289
"Bryce Johnson","SDP",2024,28,0.523809523,0,9,4,1,1,73,63,0.206349206,0.25490196,7,13,11,2,0,1,0,0.031746032,12,0.285714285,0.238095238,0,-0.07291336895809719,0.24330893073763166,-3.9289415558460097,4.610457673144069,57.10696319937284,-0.34707000851631165,0.164383561,0,0.24074074,"Bryce Johnson",20002,669369
"Taylor Walls","TBR",2024,27,0.529452453,1,27,14,16,4,252,218,0.183486238,0.25490196,31,40,31,5,3,3,0,0.064220184,67,0.281746031,0.247706422,3,-0.15465902252994917,0.24518908820455038,-13.181578916564433,16.296895134195836,60.31184235627667,1.0906442254781723,0.265873015,0.03246753,0.24025974,"Taylor Walls",22458,670764
"Xavier Edwards","MIA",2024,24,0.819992502,1,39,26,31,4,303,265,0.328301886,0.398148148,33,87,69,12,5,0,0,0.094339623,52,0.397350993,0.422641509,4,2.184253531041994,0.3586137106648315,11.811890911165442,47.25624661505576,128.41615508294646,3.782839797437191,0.171617161,0.01834862,0.23853211,"Xavier Edwards",22266,669364
"Steven Kwan","CLE",2024,26,0.793029739,14,83,44,12,5,540,480,0.291666666,0.303614457,53,140,107,16,3,5,5,0.133333334,51,0.368029739,0.425,0,4.136873621086677,0.3494486094185854,17.067515901856677,80.23567458205726,130.84328170592786,-0.9272817000746727,0.094444444,0.02552204,0.23665893,"Steven Kwan",24610,680757
"Jace Peterson","ARI",2024,34,0.199300698,0,2,1,0,0,26,22,0.045454545,0.058823529,3,1,1,0,0,1,0,0,6,0.153846153,0.045454545,1,-0.433718721249357,0.11342703379117526,-4.11730585492569,-1.0758759925456622,-35.62401146177088,-0.03156968951225281,0.23076923,0,0.23529412,"Jace Peterson",12325,607054
"Keston Hiura","LAA",2024,27,0.296296296,0,1,1,0,1,27,27,0.148148148,0.235294117,0,4,4,0,0,0,0,0,10,0.148148148,0.148148148,0,-0.51839478108984,0.1306238086135299,-3.901956672709399,-0.7435487386993703,-26.097817238914917,-0.43657609820365906,0.37037037,0,0.23529412,"Keston Hiura",20003,669374
"Joey Wiemer","- - -",2024,25,0.368131867,0,2,0,1,1,28,26,0.153846153,0.235294117,2,4,4,0,0,0,0,0,9,0.214285714,0.153846153,0,-0.32135659466457084,0.17518229569707597,-3.042299412095327,0.2330865935447028,6.986204214607527,-0.2523609399795532,0.321428571,0.05882353,0.23529412,"Joey Wiemer",27690,686894
"Kevin Newman","ARI",2024,30,0.686475409,3,41,28,8,1,311,288,0.277777777,0.322175732,15,80,59,17,1,7,0,0.097222223,48,0.311475409,0.375,2,1.407407261185686,0.2984641043371276,-2.9323879294377275,33.4477923474926,88.91862059429197,0.6188467815518379,0.154340836,0.01612903,0.23387097,"Kevin Newman",17696,621028
"Jose Herrera","ARI",2024,27,0.609307254,1,11,13,0,0,114,97,0.226804123,0.3,9,22,16,4,1,1,0,0.092783505,27,0.289719626,0.319587628,1,0.1634357880952834,0.27071823862111455,-3.620691264778844,9.714808901041277,70.24375109516536,-0.19731055945158005,0.236842105,0,0.23076923,"Jose Herrera",17040,645444
"Luis Arraez","- - -",2024,27,0.738733334,4,83,46,9,3,672,637,0.313971742,0.323966942,24,200,161,32,3,18,8,0.078492936,29,0.346268656,0.392464678,1,1.0989198235385458,0.3227873320343612,6.819860954482912,85.42912508984362,109.21471774923765,-0.914579451084137,0.043154761,0.01636661,0.23076923,"Luis Arraez",18568,650333
"Nick Ahmed","- - -",2024,34,0.561904761,2,20,17,2,1,228,210,0.228571428,0.2875,11,48,39,6,1,6,1,0.066666667,51,0.266666666,0.295238095,3,0.49987294131554577,0.24845846520529852,-11.305143095510175,15.365857236130068,58.93527324868085,-0.40751994401216507,0.22368421,0.03030303,0.23030303,"Nick Ahmed",12147,605113
"Adam Frazier","KCR",2024,32,0.57568007,4,35,22,3,0,294,262,0.202290076,0.246231155,22,53,38,10,1,0,7,0.091603053,59,0.281786941,0.293893129,0,-0.5811866038483458,0.26130598209977557,-11.564784759988974,22.826768299231343,63.129985191686686,0.07120770961046219,0.200680272,0.02912621,0.22815534,"Adam Frazier",15223,624428
"Nick Fortes","MIA",2024,27,0.577328159,4,28,29,0,1,335,308,0.227272727,0.246268656,11,70,50,16,0,6,4,0.090909091,41,0.259146341,0.318181818,5,0.5370979918721193,0.2524887932146468,-15.554924042273493,23.632729953776863,56.986811184551506,-0.9180138632655144,0.122388059,0.01433692,0.22580645,"Nick Fortes",21538,663743
"Vidal Bruján","MIA",2024,26,0.621797484,2,32,16,5,6,278,248,0.221774193,0.276041666,25,55,37,14,2,5,4,0.096774194,54,0.303249097,0.318548387,0,-0.3314288919383593,0.2755701622388659,-7.743781275544839,24.77612263759546,72.52215467681481,-1.927261047065258,0.194244604,0.01538462,0.22564103,"Vidal Brujan",20536,660644
"Ryan Kreidler","DET",2024,26,0.369491525,1,9,2,5,3,65,59,0.118644067,0.153846153,6,7,6,0,0,2,0,0.050847458,19,0.2,0.169491525,0,-0.5264962797270035,0.17653322586646447,-6.991805612084236,0.6117690438658335,9.158514959474607,-0.309728279709816,0.292307692,0.05,0.225,"Ryan Kreidler",25867,668952
"Danny Mendick","CHW",2024,30,0.56103896,3,13,8,6,0,141,132,0.196969696,0.244680851,6,26,16,7,0,3,2,0.121212122,35,0.242857142,0.318181818,0,-0.1535968014831114,0.24723211441721235,-7.143553764209761,9.35035433562039,57.187567506698436,1.0105818808078766,0.24822695,0.06122449,0.2244898,"Danny Mendick",18889,664901
"Brayan Rocchio","CLE",2024,23,0.613654164,8,50,36,10,6,442,383,0.206266318,0.244827586,44,79,53,18,0,11,8,0.109660574,90,0.297727272,0.315926892,5,1.0967294756660328,0.2758581871866908,-12.209590732254851,39.49471692820562,79.07827586903122,-1.250850349664688,0.203619909,0.04,0.22333333,"Brayan Rocchio",23690,677587
"Omar Narváez","NYM",2024,32,0.375791854,0,4,5,0,0,69,65,0.153846153,0.188679245,3,10,8,2,0,2,0,0.030769231,12,0.19117647,0.184615384,0,-0.9933604939330769,0.171028972548597,-7.7277513181318085,0.34373562433826493,8.29443649315023,-0.08681664615869522,0.173913043,0,0.22222222,"Omar Narvaez",13338,553882
"Michael Siani","STL",2024,24,0.57006462,2,42,20,20,3,334,298,0.228187919,0.321951219,21,68,57,7,2,2,3,0.05704698,92,0.284829721,0.285234899,1,1.0780660261895016,0.25681112332978856,-14.346548016866512,24.724127907553846,63.985872693226376,2.1456946209073067,0.275449101,0.02293578,0.22018349,"Michael Siani",22557,672279
"Chuckie Robinson","CHW",2024,29,0.325939849,0,2,0,0,0,76,70,0.128571428,0.18,5,9,9,0,0,1,1,0,20,0.197368421,0.128571428,0,-0.5444515347532005,0.15922686849769793,-9.233653632672125,-0.3433201887920436,-4.717119686776596,-0.11838633567094803,0.263157894,0.02,0.22,"Chuckie Robinson",19824,642020
"Steward Berroa","TOR",2024,25,0.549549549,0,7,1,6,2,45,37,0.189189189,0.304347826,8,7,6,1,0,0,0,0.027027027,14,0.333333333,0.216216216,0,0.37653718510004774,0.2679501374562581,-1.5294773161519413,3.7345359071981066,73.62028492533453,0.2794932872056961,0.311111111,0,0.2173913,"Steward Berroa",22766,672642
"Nasim Nuñez","WSN",2024,23,0.632158094,0,14,1,8,2,78,61,0.245901639,0.326086956,12,15,14,1,0,1,0,0.016393442,15,0.369863013,0.262295081,0,0.3601070591355176,0.29956116088449136,-0.6665819692643273,8.457707617875757,91.65553109813203,0.5847842246294022,0.192307692,0,0.21568627,"Nasim Nunez",25979,683083
"Grae Kessinger","HOU",2024,26,0.16,0,4,0,0,0,25,21,0,0,3,0,0,0,0,1,1,0,7,0.16,0,0,-0.3740193271821984,0.11150336742401123,-3.997655011236335,-1.073203220486308,-36.230404737481,-0.03156968951225281,0.28,0,0.21428571,"Grae Kessinger",25813,666197
"Whit Merrifield","- - -",2024,35,0.625171421,4,44,15,17,3,335,293,0.221843003,0.257383966,35,65,49,9,3,7,3,0.092150171,52,0.311178247,0.313993174,0,0.4501543469282016,0.2832089419451365,-7.227451187074802,31.96020280897556,79.51704903672774,1.4983400776982307,0.15522388,0.0244898,0.2122449,"Whit Merrifield",11281,593160
"Tucker Barnhart","ARI",2024,33,0.497110585,0,13,6,1,0,96,81,0.172839506,0.28,13,14,11,3,0,0,0,0.037037037,31,0.287234042,0.209876543,0,-0.44705378258476625,0.23851974086558564,-5.536871678894521,5.693023197585582,48.571955022664675,0.010581865906715393,0.322916666,0.03846154,0.21153846,"Tucker Barnhart",10200,571466
"Luis Guillorme","- - -",2024,29,0.574367193,0,14,10,4,2,187,161,0.204968944,0.259842519,23,33,23,9,1,7,0,0.068322981,36,0.301075268,0.273291925,2,0.11477157186191322,0.26349073263906664,-7.021815033286509,14.853084361523692,66.81605489145376,-0.37306423485279083,0.192513368,0.0234375,0.2109375,"Luis Guillorme",16451,641645
"Owen Miller","MIL",2024,27,0.407407407,0,2,3,0,0,27,27,0.185185185,0.263157894,0,5,4,1,0,1,0,0.037037037,8,0.185185185,0.222222222,0,-0.23641135490841847,0.17708477709028456,-2.8923025975304437,0.2661053364795851,8.484647574295206,-0.03156968951225281,0.296296296,0,0.21052632,"Owen Miller",24655,680911
"Coby Mayo","BAL",2024,22,0.293213148,0,4,0,0,0,46,41,0.097560975,0.210526315,4,4,4,0,0,1,1,0,22,0.195652173,0.097560975,0,-0.5636667721409918,0.15225125525308691,-5.847052532238619,-0.46606123725856974,-6.488413909794126,-0.07103180140256882,0.478260869,0,0.21052632,"Coby Mayo",28312,691723
"Edwin Ríos","CIN",2024,30,0.311111111,0,1,0,0,0,10,9,0.111111111,0.2,1,1,1,0,0,0,0,0,4,0.2,0.111111111,0,-0.0866714613330894,0.1570841431617737,-1.2322003738472707,-0.06241965754725992,-11.079553306008446,-0.015784844756126404,0.4,0,0.2,"Edwin Rios",18316,621458
"Donovan Walton","SFG",2024,30,0.512727272,1,3,2,0,0,25,22,0.136363636,0.142857142,2,3,2,0,0,2,1,0.136363636,7,0.24,0.272727272,0,-0.21776841238140296,0.23645943880081177,-1.4833500568676925,1.4411017338823342,50.78698845442611,-0.03946211189031601,0.28,0.06666667,0.2,"Donovan Walton",19314,622268
"Diego A. Castillo","MIN",2024,26,1,0,3,2,0,0,8,6,0.333333333,0.4,2,2,1,1,0,0,0,0.166666667,1,0.5,0.5,0,0.1492906330566978,0.4393022879958153,0.8314094552541353,1.7672340282941439,193.48081009984008,-0.023677267134189606,0.125,0,0.2,"Diego A. Castillo",19906,660636
"Drew Waters","KCR",2024,25,0.565789473,0,2,1,0,0,19,16,0.1875,0.3,2,3,2,1,0,0,1,0.0625,6,0.315789473,0.25,0,-0.02472445733124924,0.26928005406731054,-0.6254417632419592,1.5971415977280612,68.73911025748065,-0.03946211189031601,0.315789473,0,0.2,"Drew Waters",20505,671221
"CJ Alexander","KCR",2024,27,0.25,0,0,0,0,0,8,8,0.125,0.2,0,1,1,0,0,0,0,0,3,0.125,0.125,0,-0.2999205489019631,0.11021383851766586,-1.2875527299850573,-0.3517281569450488,-43.151314157175214,-0.007892422378063202,0.375,0.2,0.2,"CJ Alexander",20557,680769
"Livan Soto","- - -",2024,24,0.682692307,0,1,0,0,0,16,13,0.23076923,0.3,3,3,2,1,0,0,0,0.076923077,3,0.375,0.307692307,0,0.07900327664513367,0.3178287334740162,0.09851078029919647,1.9701599263792136,112.52936365348592,-0.03946211189031601,0.1875,0.1,0.2,"Livan Soto",22471,670869
"Hunter Feduccia","LAD",2024,27,0.761904761,0,2,1,0,0,14,12,0.333333333,0.4,2,4,4,0,0,1,0,0,2,0.428571428,0.333333333,0,0.08918989800674633,0.35036459139415194,0.45281248015099707,2.090505482971012,127.18434469358819,-0.04735453426837921,0.142857142,0,0.2,"Hunter Feduccia",23372,676439
"Sal Frelick","MIL",2024,24,0.654582699,2,66,32,18,3,524,475,0.258947368,0.305555555,39,123,95,22,4,8,4,0.075789474,78,0.319845857,0.334736842,1,1.5461452642845432,0.29205405206808926,-7.644163123056809,53.652346411063746,85.8668503354287,1.2958265393972397,0.148854961,0.00744417,0.19354839,"Sal Frelick",29622,686217
"Jacob Wilson","OAK",2024,22,0.628942881,0,11,3,0,0,103,92,0.25,0.277108433,8,23,19,2,2,4,1,0.065217391,10,0.31372549,0.315217391,1,0.049143882645073314,0.2811220545394748,-2.408843476383712,9.639897901506398,85.50788236400159,-0.22098782658576965,0.097087378,0,0.19047619,"Jacob Wilson",33266,805779
"Jason Delay","PIT",2024,29,0.733333333,0,1,6,0,0,19,15,0.2,0.2,3,3,0,3,0,0,0,0.2,0,0.333333333,0.4,0,0.10064542311234154,0.32392947872479755,0.21027627285157885,2.4328596338215993,105.10654216730535,-0.023677267134189606,0,0,0.1875,"Jason Delay",19806,641511
"David Dahl","PHI",2024,30,0.638487207,3,6,8,0,0,62,58,0.206896551,0.257142857,3,12,7,2,0,0,0,0.189655173,21,0.241935483,0.396551724,1,0.12883655611264197,0.2725337532258803,-1.8785512564334745,5.374089184626592,72.51092867539846,-0.07892422378063202,0.338709677,0.07894737,0.18421053,"David Dahl",13744,621311
"Sam Haggerty","SEA",2024,30,0.191666666,0,1,1,1,0,16,15,0.066666666,0.09090909,1,1,1,0,0,0,0,0,4,0.125,0.066666666,0,-0.21063729733255998,0.09817758947610855,-2.730105470524267,-0.85845632444425,-40.76974872887103,0.18421515822410583,0.25,0,0.18181818,"Sam Haggerty",18054,664059
"Nick Madrigal","CHC",2024,27,0.535383845,0,5,10,1,0,94,86,0.220930232,0.25,4,19,16,3,0,2,3,0.034883721,10,0.279569892,0.255813953,0,-0.6171304962303197,0.24503020125050698,-4.928959058672106,6.066979674547994,57.13424005597929,0.018474288284778595,0.106382978,0,0.18181818,"Nick Madrigal",20521,663611
"Tyler Wade","SDP",2024,29,0.523898645,0,28,8,8,1,156,138,0.217391304,0.275229357,11,30,27,3,0,0,2,0.02173913,29,0.284768211,0.239130434,0,-0.3181267795588073,0.2423201957285799,-8.520238099545262,9.728341074734905,56.44147676430361,0.8792967200279236,0.185897435,0.01754386,0.1754386,"Tyler Wade",15730,642180
"Curt Casali","SFG",2024,35,0.542682926,1,12,8,0,0,125,108,0.194444444,0.235294117,13,21,17,3,0,3,2,0.055555556,22,0.292682926,0.25,0,-0.4181954724143399,0.2536676017249503,-5.685479093630351,8.936779860119783,62.369261655673824,-0.25255751609802246,0.176,0.01136364,0.17045455,"Curt Casali",12510,592200
"Nicky Lopez","CHW",2024,29,0.606042741,1,40,21,5,7,445,398,0.24120603,0.287878787,37,96,80,12,3,3,4,0.052763819,67,0.312072892,0.293969849,0,0.8751378932369732,0.2751438505014146,-12.548310152307753,39.506931723042726,76.8212526724623,-2.79002795368433,0.150561797,0.0148368,0.16913947,"Nicky Lopez",19339,670032
"Tyler Heineman","- - -",2024,33,0.395833333,0,2,0,0,0,16,12,0.083333333,0.166666666,3,1,1,0,0,0,1,0,6,0.3125,0.083333333,0,0.09685460108437788,0.22933093085885048,-1.041143300636569,0.8305058454434483,45.11532701882316,-0.03946211189031601,0.375,0,0.16666667,"Tyler Heineman",13897,623168
"Cavan Biggio","- - -",2024,29,0.616827852,5,27,19,2,0,224,188,0.19680851,0.288288288,24,37,27,5,0,1,8,0.106382979,72,0.313636363,0.303191489,0,0.14793591825574437,0.2846688582138582,-4.587956218056828,21.615131827063408,84.38124445313572,-0.06565291434526443,0.321428571,0.025,0.16666667,"Cavan Biggio",19252,624415
"Brian Serven","TOR",2024,29,0.465079364,0,6,3,0,0,71,63,0.158730158,0.243902439,5,10,6,4,0,0,2,0.063492064,22,0.242857142,0.222222222,0,-0.15639877375563493,0.21705837845802306,-5.321389520379014,2.9840535653510623,37.82198235150038,-0.10260149091482162,0.309859154,0.02380952,0.16666667,"Brian Serven",19422,661531
"Cooper Hummel","HOU",2024,29,0,0,0,0,1,0,8,8,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-0.15316214863822686,0,-1.9972067955693285,-1.06138222252932,-100,0.20000000298023224,0.25,0.16666667,0.16666667,"Cooper Hummel",19458,669450
"Conner Capel","CIN",2024,27,0.5,0,1,0,1,0,8,8,0.25,0.333333333,0,2,2,0,0,0,0,0,2,0.25,0.25,0,-0.06657230052480534,0.22042767703533173,-0.5778986644007861,0.35792590863922247,31.55498694621704,0.18421515822410583,0.25,0,0.16666667,"Conner Capel",19983,668843
"J.P. Martínez","ATL",2024,28,0.5,0,2,0,1,0,10,10,0.2,0.333333333,0,2,1,1,0,0,0,0.1,4,0.2,0.3,0,-0.02302656773553561,0.21361568570137024,-0.7772003536984341,0.3925803626015766,32.25165453237358,0.19210758060216904,0.4,0,0.16666667,"J.P. Martinez",24451,679881
"Justin Foscue","TEX",2024,25,0.162337661,0,3,1,0,0,44,42,0.047619047,0.083333333,2,2,1,1,0,0,0,0.023809524,18,0.09090909,0.071428571,0,-0.8158156969659227,0.07987314327196642,-8.156021124807841,-3.0089859730877944,-60.00752973546265,-0.023677267134189606,0.409090909,0.04166667,0.16666667,"Justin Foscue",27501,679822
